PROGRES PENDATAAN - USAHA KELUARGA,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.00 | Dicetak: 20 Jul 2026, 20.43",,,,,,,
,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),JUMLAH USAHA KELUARGA MENURUT STATUS KEBERADAAN USAHA,,,,,Jumlah Usaha dalam Keluarga
,,Ditemukan,Tutup,Ganda,Tidak Ditemukan,Baru,
-1,-2,-3,-4,-5,-6,-7,-8
"6,1041E+15",RT 013 RW 07 DUSUN PARIT BANJAR DARAT,0,0,0,0,0,0
61041010080014,RT 014 RW 07 DUSUN PARIT BANJAR DARAT,11,14,0,0,3,14
"6,1041E+15",RT 014 RW 07 DUSUN PARIT BANJAR DARAT,11,14,0,0,3,14
61041010080015,RT 015 RW 08 DUSUN PARIT BANJAR DARAT,10,19,1,0,10,20
"6,1041E+15",RT 015 RW 08 DUSUN PARIT BANJAR DARAT,10,19,1,0,10,20
61041010080016,RT 016 RW 08 DUSUN PARIT BANJAR DARAT,20,25,0,21,17,37
"6,1041E+15",RT 016 RW 08 DUSUN PARIT BANJAR DARAT,20,25,0,21,17,37
61041010080017,RT 017 RW 08 DUSUN PARIT BANJAR DARAT,20,44,0,9,13,33
"6,1041E+15",RT 017 RW 08 DUSUN PARIT BANJAR DARAT,20,44,0,9,13,33
61041010080018,RT 018 RW 09 DUSUN AMPULOR,0,0,0,0,0,0
"6,1041E+15",RT 018 RW 09 DUSUN AMPULOR,0,0,0,0,0,0
61041010080019,RT 019 RW 09 DUSUN AMPULOR,0,0,0,0,0,0
"6,1041E+15",RT 019 RW 09 DUSUN AMPULOR,0,0,0,0,0,0
61041010080020,RT 020 RW 09 DUSUN AMPULOR,0,0,0,0,0,0
"6,1041E+15",RT 020 RW 09 DUSUN AMPULOR,0,0,0,0,0,0
6104110,SUNGAI KUNYIT,"1,22",848,23,220,677,"1,897"
6104110001,SEMUDUN,71,28,1,5,21,92
61041100010001,RT 001 RW 01 DUSUN INDAH,12,0,0,2,3,15
"6,10411E+15",RT 001 RW 01 DUSUN INDAH,12,0,0,2,3,15
61041100010002,RT 002 RW 01 DUSUN INDAH,20,0,0,1,0,20
"6,10411E+15",RT 002 RW 01 DUSUN INDAH,20,0,0,1,0,20
61041100010003,RT 003 RW 02 DUSUN INDAH,9,1,0,0,1,10
"6,10411E+15",RT 003 RW 02 DUSUN INDAH,9,1,0,0,1,10
61041100010004,RT 004 RW 02 DUSUN INDAH,1,0,0,0,0,1
"6,10411E+15",RT 004 RW 02 DUSUN INDAH,1,0,0,0,0,1
61041100010005,RT 005 RW 03 DUSUN PERMAI,5,13,0,0,1,6
"6,10411E+15",RT 005 RW 03 DUSUN PERMAI,5,13,0,0,1,6
61041100010006,RT 006 RW 03 DUSUN PERMAI,0,2,0,2,3,3
"6,10411E+15",RT 006 RW 03 DUSUN PERMAI,0,2,0,2,3,3
61041100010007,RT 007 RW 04 DUSUN PERMAI,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 04 DUSUN PERMAI,0,0,0,0,0,0
61041100010008,RT 008 RW 04 DUSUN PERMAI,10,3,0,0,0,10
"6,10411E+15",RT 008 RW 04 DUSUN PERMAI,10,3,0,0,0,10
61041100010009,RT 009 RW 05 DUSUN SEJAHTERA,0,1,0,0,0,0
"6,10411E+15",RT 009 RW 05 DUSUN SEJAHTERA,0,1,0,0,0,0
61041100010010,RT 010 RW 05 DUSUN SEJAHTERA,2,3,0,0,3,5
"6,10411E+15",RT 010 RW 05 DUSUN SEJAHTERA,2,3,0,0,3,5
61041100010011,RT 011 RW 06 DUSUN SEJAHTERA,8,2,0,0,8,16
"6,10411E+15",RT 011 RW 06 DUSUN SEJAHTERA,8,2,0,0,8,16
61041100010012,RT 012 RW 06 DUSUN SEJAHTERA,0,0,0,0,0,0
"6,10411E+15",RT 012 RW 06 DUSUN SEJAHTERA,0,0,0,0,0,0
61041100010013,RT 013 RW 07 DUSUN LESTARI,4,2,1,0,2,6
"6,10411E+15",RT 013 RW 07 DUSUN LESTARI,4,2,1,0,2,6
61041100010014,RT 014 RW 07 DUSUN LESTARI,0,0,0,0,0,0
"6,10411E+15",RT 014 RW 07 DUSUN LESTARI,0,0,0,0,0,0
61041100010015,RT 015 RW 08 DUSUN LESTARI,0,0,0,0,0,0
"6,10411E+15",RT 015 RW 08 DUSUN LESTARI,0,0,0,0,0,0
61041100010016,RT 016 RW 08 DUSUN LESTARI,0,1,0,0,0,0
"6,10411E+15",RT 016 RW 08 DUSUN LESTARI,0,1,0,0,0,0
6104110002,SEMPARONG PARIT RADEN,226,64,0,83,111,337
61041100020001,RT 001 RW 01 DUSUN TAUFIK,42,6,0,0,33,75
"6,10411E+15",RT 001 RW 01 DUSUN TAUFIK,42,6,0,0,33,75
61041100020002,RT 002 RW 01 DUSUN TAUFIK,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN TAUFIK,0,0,0,0,0,0
61041100020003,RT 009 RW 01 DUSUN TAUFIK,11,17,0,4,13,24
"6,10411E+15",RT 009 RW 01 DUSUN TAUFIK,11,17,0,4,13,24
61041100020004,RT 003 RW 02 DUSUN HIDAYAH,0,0,0,0,0,0
"6,10411E+15",RT 003 RW 02 DUSUN HIDAYAH,0,0,0,0,0,0
61041100020005,RT 004 RW 02 DUSUN HIDAYAH,0,0,0,0,0,0
"6,10411E+15",RT 004 RW 02 DUSUN HIDAYAH,0,0,0,0,0,0
61041100020006,RT 005 RW 03 DUSUN PELANGKIRAN,21,21,0,21,3,24
"6,10411E+15",RT 005 RW 03 DUSUN PELANGKIRAN,21,21,0,21,3,24
61041100020007,RT 006 RW 03 DUSUN PELANGKIRAN,66,10,0,4,27,93
"6,10411E+15",RT 006 RW 03 DUSUN PELANGKIRAN,66,10,0,4,27,93
61041100020008,RT 007 RW 03 DUSUN PELANGKIRAN,66,6,0,35,31,97
"6,10411E+15",RT 007 RW 03 DUSUN PELANGKIRAN,66,6,0,35,31,97
61041100020009,RT 008 RW 03 DUSUN PELANGKIRAN,20,4,0,19,4,24
"6,10411E+15",RT 008 RW 03 DUSUN PELANGKIRAN,20,4,0,19,4,24
61041100022001,HUTAN,0,0,0,0,0,0
"6,10411E+15",HUTAN,0,0,0,0,0,0
6104110003,MENDALOK,43,39,0,9,42,85
61041100030001,RT 001 RW 01 DUSUN MANDALA,4,12,0,0,15,19
"6,10411E+15",RT 001 RW 01 DUSUN MANDALA,4,12,0,0,15,19
61041100030002,RT 002 RW 01 DUSUN MANDALA,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN MANDALA,0,0,0,0,0,0
61041100030003,RT 003 RW 01 DUSUN MANDALA,8,2,0,0,10,18
"6,10411E+15",RT 003 RW 01 DUSUN MANDALA,8,2,0,0,10,18
61041100030004,RT 004 RW 01 DUSUN MANDALA,0,0,0,0,0,0
"6,10411E+15",RT 004 RW 01 DUSUN MANDALA,0,0,0,0,0,0
61041100030005,RT 005 RW 02 DUSUN DURIAN,0,0,0,0,0,0
"6,10411E+15",RT 005 RW 02 DUSUN DURIAN,0,0,0,0,0,0
61041100030006,RT 006 RW 02 DUSUN DURIAN,0,0,0,0,0,0
"6,10411E+15",RT 006 RW 02 DUSUN DURIAN,0,0,0,0,0,0
61041100030007,RT 007 RW 02 DUSUN DURIAN,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 02 DUSUN DURIAN,0,0,0,0,0,0
61041100030008,RT 008 RW 02 DUSUN DURIAN,0,0,0,0,0,0
"6,10411E+15",RT 008 RW 02 DUSUN DURIAN,0,0,0,0,0,0
61041100030009,RT 009 RW 03 DUSUN TELAGA PUTIH,17,10,0,0,14,31
"6,10411E+15",RT 009 RW 03 DUSUN TELAGA PUTIH,17,10,0,0,14,31
61041100030010,RT 010 RW 03 DUSUN TELAGA PUTIH,0,0,0,0,0,0
"6,10411E+15",RT 010 RW 03 DUSUN TELAGA PUTIH,0,0,0,0,0,0
61041100030011,RT 011 RW 03 DUSUN TELAGA PUTIH,14,15,0,9,3,17
"6,10411E+15",RT 011 RW 03 DUSUN TELAGA PUTIH,14,15,0,9,3,17
6104110004,SUNGAI DUNGUN,86,83,2,21,30,116
61041100040001,RT 001 RW 01 DUSUN BERINGIN,0,0,0,0,0,0
"6,10411E+15",RT 001 RW 01 DUSUN BERINGIN,0,0,0,0,0,0
61041100040002,RT 002 RW 02 DUSUN BERINGIN,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 02 DUSUN BERINGIN,0,0,0,0,0,0
61041100040003,RT 003 RW 02 DUSUN DUTA,29,15,1,11,11,40
"6,10411E+15",RT 003 RW 02 DUSUN DUTA,29,15,1,11,11,40
61041100040004,RT 004 RW 02 DUSUN DUTA,26,29,1,4,8,34
"6,10411E+15",RT 004 RW 02 DUSUN DUTA,26,29,1,4,8,34
61041100040005,RT 005 RW 02 DUSUN DUTA,9,23,0,0,5,14
"6,10411E+15",RT 005 RW 02 DUSUN DUTA,9,23,0,0,5,14
61041100040006,RT 006 RW 03 DUSUN SATRYA,8,3,0,0,2,10
"6,10411E+15",RT 006 RW 03 DUSUN SATRYA,8,3,0,0,2,10
61041100040007,RT 007 RW 03 DUSUN SATRYA,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 03 DUSUN SATRYA,0,0,0,0,0,0
61041100040008,RT 008 RW 03 DUSUN SATRYA,12,10,0,4,3,15
"6,10411E+15",RT 008 RW 03 DUSUN SATRYA,12,10,0,4,3,15
61041100040009,RT 009 RW 03 DUSUN SATRYA,2,3,0,2,1,3
"6,10411E+15",RT 009 RW 03 DUSUN SATRYA,2,3,0,2,1,3
6104110005,SUNGAI LIMAU,9,16,2,1,18,27
61041100050001,RT 001 RW 01 DUSUN PEMBANGUNAN,0,0,0,0,0,0
"6,10411E+15",RT 001 RW 01 DUSUN PEMBANGUNAN,0,0,0,0,0,0
61041100050002,RT 002 RW 01 DUSUN PEMBANGUNAN,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN PEMBANGUNAN,0,0,0,0,0,0
61041100050003,RT 003 RW 01 DUSUN PEMBANGUNAN,7,11,1,1,12,19
"6,10411E+15",RT 003 RW 01 DUSUN PEMBANGUNAN,7,11,1,1,12,19
61041100050004,RT 004 RW 02 DUSUN TANI,1,5,1,0,5,6
"6,10411E+15",RT 004 RW 02 DUSUN TANI,1,5,1,0,5,6
61041100050005,RT 005 RW 02 DUSUN TANI,0,0,0,0,0,0
"6,10411E+15",RT 005 RW 02 DUSUN TANI,0,0,0,0,0,0
61041100050006,RT 009 RW 02 DUSUN TANI,1,0,0,0,1,2
"6,10411E+15",RT 009 RW 02 DUSUN TANI,1,0,0,0,1,2
61041100050007,RT 006 RW 03 DUSUN NELAYAN,0,0,0,0,0,0
"6,10411E+15",RT 006 RW 03 DUSUN NELAYAN,0,0,0,0,0,0
61041100050008,RT 007 RW 03 DUSUN NELAYAN,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 03 DUSUN NELAYAN,0,0,0,0,0,0
61041100050009,RT 008 RW 03 DUSUN NELAYAN,0,0,0,0,0,0
"6,10411E+15",RT 008 RW 03 DUSUN NELAYAN,0,0,0,0,0,0
6104110006,SUNGAI KUNYIT LAUT,120,125,10,9,133,253
61041100060001,RT 001 RW 01 DUSUN SABAR,14,23,0,0,13,27
"6,10411E+15",RT 001 RW 01 DUSUN SABAR,14,23,0,0,13,27
61041100060002,RT 002 RW 01 DUSUN SABAR,3,1,0,0,1,4
"6,10411E+15",RT 002 RW 01 DUSUN SABAR,3,1,0,0,1,4
61041100060003,RT 007 RW 04 DUSUN SABAR,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 04 DUSUN SABAR,0,0,0,0,0,0
61041100060004,RT 008 RW 04 DUSUN SABAR,31,35,1,0,35,66
"6,10411E+15",RT 008 RW 04 DUSUN SABAR,31,35,1,0,35,66
61041100060005,RT 009 RW 04 DUSUN SABAR,0,0,0,0,0,0
"6,10411E+15",RT 009 RW 04 DUSUN SABAR,0,0,0,0,0,0
61041100060006,RT 003 RW 02 DUSUN TENANG,0,0,0,0,0,0
"6,10411E+15",RT 003 RW 02 DUSUN TENANG,0,0,0,0,0,0
61041100060007,RT 004 RW 02 DUSUN TENANG,19,13,0,6,23,42
"6,10411E+15",RT 004 RW 02 DUSUN TENANG,19,13,0,6,23,42
61041100060008,RT 005 RW 03 DUSUN TENANG,11,14,0,3,19,30
"6,10411E+15",RT 005 RW 03 DUSUN TENANG,11,14,0,3,19,30
61041100060009,RT 006 RW 03 DUSUN TENANG,0,0,0,0,0,0
"6,10411E+15",RT 006 RW 03 DUSUN TENANG,0,0,0,0,0,0
61041100060011,RT 011 RW 05 DUSUN MUFAKAT,0,0,0,0,0,0
"6,10411E+15",RT 011 RW 05 DUSUN MUFAKAT,0,0,0,0,0,0
61041100060012,RT 012 RW 06 DUSUN MUFAKAT,29,29,6,0,29,58
"6,10411E+15",RT 012 RW 06 DUSUN MUFAKAT,29,29,6,0,29,58
61041100060013,RT 013 RW 06 DUSUN MUFAKAT,13,10,3,0,13,26
"6,10411E+15",RT 013 RW 06 DUSUN MUFAKAT,13,10,3,0,13,26
61041100062001,PULAU TEMAJO,0,0,0,0,0,0
"6,10411E+15",PULAU TEMAJO,0,0,0,0,0,0
61041100062002,PULAU DAMAR,0,0,0,0,0,0
"6,10411E+15",PULAU DAMAR,0,0,0,0,0,0
61041100062003,PULAU SETINJAN,0,0,0,0,0,0
"6,10411E+15",PULAU SETINJAN,0,0,0,0,0,0
61041100065004,PELABUHAN KIJING,0,0,0,0,0,0
"6,10411E+15",PELABUHAN KIJING,0,0,0,0,0,0
6104110007,SUNGAI KUNYIT DALAM,122,76,8,0,36,158
61041100070001,RT 001 RW 01 DUSUN MELATI,0,0,0,0,0,0
"6,10411E+15",RT 001 RW 01 DUSUN MELATI,0,0,0,0,0,0
61041100070002,RT 002 RW 01 DUSUN MELATI,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN MELATI,0,0,0,0,0,0
61041100070003,RT 003 RW 01 DUSUN MELATI,0,0,0,0,0,0
"6,10411E+15",RT 003 RW 01 DUSUN MELATI,0,0,0,0,0,0
61041100070004,RT 004 RW 02 DUSUN MAWAR,22,8,0,0,2,24
"6,10411E+15",RT 004 RW 02 DUSUN MAWAR,22,8,0,0,2,24
61041100070005,RT 005 RW 02 DUSUN MAWAR,19,3,0,0,2,21
"6,10411E+15",RT 005 RW 02 DUSUN MAWAR,19,3,0,0,2,21
61041100070006,RT 006 RW 02 DUSUN MAWAR,21,16,0,0,11,32
"6,10411E+15",RT 006 RW 02 DUSUN MAWAR,21,16,0,0,11,32
61041100070007,RT 007 RW 03 DUSUN CEMPAKA,26,17,0,0,3,29
"6,10411E+15",RT 007 RW 03 DUSUN CEMPAKA,26,17,0,0,3,29
61041100070008,RT 008 RW 03 DUSUN CEMPAKA,14,18,8,0,12,26
"6,10411E+15",RT 008 RW 03 DUSUN CEMPAKA,14,18,8,0,12,26
61041100070009,RT 009 RW 03 DUSUN CEMPAKA,20,14,0,0,6,26
"6,10411E+15",RT 009 RW 03 DUSUN CEMPAKA,20,14,0,0,6,26
6104110008,SUNGAI KUNYIT HULU,150,145,0,9,55,205
61041100080001,RT 001 RW 01 DUSUN SEMAYAR,62,34,0,8,10,72
"6,10411E+15",RT 001 RW 01 DUSUN SEMAYAR,62,34,0,8,10,72
61041100080002,RT 002 RW 01 DUSUN SEMAYAR,1,0,0,1,0,1
"6,10411E+15",RT 002 RW 01 DUSUN SEMAYAR,1,0,0,1,0,1
61041100080003,RT 003 RW 01 DUSUN SEMAYAR,33,38,0,0,24,57
"6,10411E+15",RT 003 RW 01 DUSUN SEMAYAR,33,38,0,0,24,57
61041100080004,RT 004 RW 02 DUSUN SEMAYAR,0,0,0,0,0,0
"6,10411E+15",RT 004 RW 02 DUSUN SEMAYAR,0,0,0,0,0,0
61041100080005,RT 005 RW 02 DUSUN SEKIP II,4,9,0,0,0,4
"6,10411E+15",RT 005 RW 02 DUSUN SEKIP II,4,9,0,0,0,4
61041100080006,RT 006 RW 02 DUSUN SEKIP II,39,55,0,0,17,56
"6,10411E+15",RT 006 RW 02 DUSUN SEKIP II,39,55,0,0,17,56
61041100080007,RT 007 RW 02 DUSUN SEKIP II,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 02 DUSUN SEKIP II,0,0,0,0,0,0
61041100080008,RT 008 RW 03 DUSUN SEKIP I,0,0,0,0,0,0
"6,10411E+15",RT 008 RW 03 DUSUN SEKIP I,0,0,0,0,0,0
61041100080009,RT 009 RW 03 DUSUN SEKIP I,11,9,0,0,4,15
"6,10411E+15",RT 009 RW 03 DUSUN SEKIP I,11,9,0,0,4,15
61041100080010,RT 010 RW 03 DUSUN SEKIP I,0,0,0,0,0,0
"6,10411E+15",RT 010 RW 03 DUSUN SEKIP I,0,0,0,0,0,0
61041100081002,PERKEBUNAN DI 005P,0,0,0,0,0,0
"6,10411E+15",PERKEBUNAN DI 005P,0,0,0,0,0,0
61041100082001,HUTAN,0,0,0,0,0,0
"6,10411E+15",HUTAN,0,0,0,0,0,0
6104110009,BUKIT BATU,75,48,0,4,90,165
61041100090001,RT 001 RW 01 DUSUN KARYA UTAMA,22,12,0,0,12,34
"6,10411E+15",RT 001 RW 01 DUSUN KARYA UTAMA,22,12,0,0,12,34
61041100090002,RT 002 RW 01 DUSUN KARYA UTAMA,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN KARYA UTAMA,0,0,0,0,0,0
61041100090003,RT 003 RW 01 DUSUN KARYA UTAMA,0,0,0,0,0,0
"6,10411E+15",RT 003 RW 01 DUSUN KARYA UTAMA,0,0,0,0,0,0
61041100090004,RT 004 RW 01 DUSUN KARYA UTAMA,26,24,0,1,24,50
"6,10411E+15",RT 004 RW 01 DUSUN KARYA UTAMA,26,24,0,1,24,50
61041100090005,RT 005 RW 02 DUSUN SERAI WANGI,21,8,0,3,51,72
"6,10411E+15",RT 005 RW 02 DUSUN SERAI WANGI,21,8,0,3,51,72
61041100090006,RT 006 RW 02 DUSUN SERAI WANGI,6,4,0,0,3,9
"6,10411E+15",RT 006 RW 02 DUSUN SERAI WANGI,6,4,0,0,3,9
61041100090007,RT 007 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
61041100090008,RT 008 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
"6,10411E+15",RT 008 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
61041100090009,RT 009 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
"6,10411E+15",RT 009 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
61041100090010,RT 010 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
"6,10411E+15",RT 010 RW 03 DUSUN KEMBANG LADA,0,0,0,0,0,0
61041100092001,HUTAN (005P),0,0,0,0,0,0
"6,10411E+15",HUTAN (005P),0,0,0,0,0,0
61041100092002,HUTAN (007P),0,0,0,0,0,0
"6,10411E+15",HUTAN (007P),0,0,0,0,0,0
6104110010,SUNGAI BUNDUNG LAUT,136,61,0,2,31,167
61041100100001,RT 001 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
"6,10411E+15",RT 001 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
61041100100002,RT 002 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
61041100100003,RT 003 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
"6,10411E+15",RT 003 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
61041100100004,RT 004 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
"6,10411E+15",RT 004 RW 01 DUSUN MAYASARI,0,0,0,0,0,0
61041100100009,RT 009 RW 03 DUSUN TUJUH RATUS,19,11,0,0,4,23
"6,10411E+15",RT 009 RW 03 DUSUN TUJUH RATUS,19,11,0,0,4,23
61041100100010,RT 010 RW 03 DUSUN TUJUH RATUS,22,8,0,0,8,30
"6,10411E+15",RT 010 RW 03 DUSUN TUJUH RATUS,22,8,0,0,8,30
61041100100011,RT 011 RW 03 DUSUN TUJUH RATUS,38,9,0,0,4,42
"6,10411E+15",RT 011 RW 03 DUSUN TUJUH RATUS,38,9,0,0,4,42
61041100100012,RT 012 RW 03 DUSUN TUJUH RATUS,43,27,0,1,10,53
"6,10411E+15",RT 012 RW 03 DUSUN TUJUH RATUS,43,27,0,1,10,53
61041100100015,RT 005 RW 02 DUSUN SUKA TANI,0,0,0,0,0,0
"6,10411E+15",RT 005 RW 02 DUSUN SUKA TANI,0,0,0,0,0,0
61041100100016,RT 006 RW 02 DUSUN SUKA TANI,14,6,0,1,5,19
"6,10411E+15",RT 006 RW 02 DUSUN SUKA TANI,14,6,0,1,5,19
61041100100017,RT 007 RW 02 DUSUN SUKA TANI,0,0,0,0,0,0
"6,10411E+15",RT 007 RW 02 DUSUN SUKA TANI,0,0,0,0,0,0
61041100105001,PELABUHAN KIJING,0,0,0,0,0,0
"6,10411E+15",PELABUHAN KIJING,0,0,0,0,0,0
6104110011,SUNGAI DURI I,46,53,0,17,39,85
61041100110001,RT 001 RW 01 DUSUN SABAR,0,0,0,0,0,0
"6,10411E+15",RT 001 RW 01 DUSUN SABAR,0,0,0,0,0,0
61041100110002,RT 002 RW 01 DUSUN SABAR,0,0,0,0,0,0
"6,10411E+15",RT 002 RW 01 DUSUN SABAR,0,0,0,0,0,0
61041100110003,RT 012 RW 01 DUSUN SABAR,0,0,0,0,0,0
"6,10411E+15",RT 012 RW 01 DUSUN SABAR,0,0,0,0,0,0
61041100110004,RT 003 RW 02 DUSUN SUBUR,0,0,0,0,0,0
"6,10411E+15",RT 003 RW 02 DUSUN SUBUR,0,0,0,0,0,0
61041100110005,RT 004 RW 02 DUSUN SUBUR,19,20,0,0,10,29
"6,10411E+15",RT 004 RW 02 DUSUN SUBUR,19,20,0,0,10,29
61041100110006,RT 005 RW 02 DUSUN SUBUR,0,0,0,0,0,0
"6,10411E+15",RT 005 RW 02 DUSUN SUBUR,0,0,0,0,0,0
61041100110007,RT 006 RW 02 DUSUN SUBUR,12,7,0,12,9,21
"6,10411E+15",RT 006 RW 02 DUSUN SUBUR,12,7,0,12,9,21
61041100110008,RT 011 RW 02 DUSUN SUBUR,1,6,0,0,0,1
"6,10411E+15",RT 011 RW 02 DUSUN SUBUR,1,6,0,0,0,1
61041100110009,RT 007 RW 03 DUSUN SUTRA,4,3,0,3,7,11
"6,10411E+15",RT 007 RW 03 DUSUN SUTRA,4,3,0,3,7,11
61041100110010,RT 008 RW 03 DUSUN SUTRA,3,1,0,0,6,9
"6,10411E+15",RT 008 RW 03 DUSUN SUTRA,3,1,0,0,6,9
61041100110011,RT 009 RW 03 DUSUN SUTRA,4,5,0,2,6,10
"6,10411E+15",RT 009 RW 03 DUSUN SUTRA,4,5,0,2,6,10
61041100110012,RT 010 RW 03 DUSUN SUTRA,3,11,0,0,1,4
"6,10411E+15",RT 010 RW 03 DUSUN SUTRA,3,11,0,0,1,4
6104110012,SUNGAI DURI II,136,110,0,60,71,207
61041100120001,RT 001 RW 01 DUSUN KARYA,29,16,0,16,24,53
"6,10411E+15",RT 001 RW 01 DUSUN KARYA,29,16,0,16,24,53
61041100120002,RT 002 RW 01 DUSUN KARYA,48,7,0,42,18,66
"6,10411E+15",RT 002 RW 01 DUSUN KARYA,48,7,0,42,18,66
61041100120003,RT 003 RW 01 DUSUN KARYA,15,13,0,0,8,23
"6,10411E+15",RT 003 RW 01 DUSUN KARYA,15,13,0,0,8,23
61041100120004,RT 004 RW 01 DUSUN KARYA,19,7,0,0,11,30
"6,10411E+15",RT 004 RW 01 DUSUN KARYA,19,7,0,0,11,30
61041100120005,RT 005 RW 01 DUSUN KARYA,0,0,0,0,0,0
"6,10411E+15",RT 005 RW 01 DUSUN KARYA,0,0,0,0,0,0
61041100120006,RT 006 RW 02 DUSUN TARUNA,5,33,0,1,2,7
"6,10411E+15",RT 006 RW 02 DUSUN TARUNA,5,33,0,1,2,7
61041100120007,RT 007 RW 02 DUSUN TARUNA,5,14,0,1,0,5
"6,10411E+15",RT 007 RW 02 DUSUN TARUNA,5,14,0,1,0,5
61041100120008,RT 008 RW 02 DUSUN TARUNA,5,10,0,0,4,9
"6,10411E+15",RT 008 RW 02 DUSUN TARUNA,5,10,0,0,4,9
61041100120009,RT 009 RW 02 DUSUN TARUNA,10,10,0,0,4,14
"6,10411E+15",RT 009 RW 02 DUSUN TARUNA,10,10,0,0,4,14
61041100120010,RT 010 RW 03 DUSUN DAMAI,0,0,0,0,0,0
"6,10411E+15",RT 010 RW 03 DUSUN DAMAI,0,0,0,0,0,0
61041100120011,RT 011 RW 03 DUSUN DAMAI,0,0,0,0,0,0
"6,10411E+15",RT 011 RW 03 DUSUN DAMAI,0,0,0,0,0,0
6104120,TOHO,"1,156","1,104",8,371,733,"1,889"
6104120002,SAMBORA,166,78,2,136,164,330
61041200020001,RT 001 RW 01 DUSUN MEKAR JAYA,3,6,0,0,3,6
"6,10412E+15",RT 001 RW 01 DUSUN MEKAR JAYA,3,6,0,0,3,6
61041200020002,RT 002 RW 01 DUSUN MEKAR JAYA,0,0,0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN MEKAR JAYA,0,0,0,0,0,0
61041200020003,RT 003 RW 01 DUSUN MEKAR JAYA,13,0,0,38,12,25
"6,10412E+15",RT 003 RW 01 DUSUN MEKAR JAYA,13,0,0,38,12,25
61041200020004,RT 013 RW 01 DUSUN MEKAR JAYA,27,21,0,5,10,37
"6,10412E+15",RT 013 RW 01 DUSUN MEKAR JAYA,27,21,0,5,10,37
61041200020005,RT 014 RW 01 DUSUN MEKAR JAYA,0,0,0,0,0,0
"6,10412E+15",RT 014 RW 01 DUSUN MEKAR JAYA,0,0,0,0,0,0
61041200020006,RT 004 RW 02 DUSUN MEKAR JAYA,0,0,0,0,0,0
"6,10412E+15",RT 004 RW 02 DUSUN MEKAR JAYA,0,0,0,0,0,0
61041200020007,RT 005 RW 02 DUSUN MEKAR JAYA,15,9,2,2,17,32
"6,10412E+15",RT 005 RW 02 DUSUN MEKAR JAYA,15,9,2,2,17,32
61041200020008,RT 015 RW 02 DUSUN MEKAR JAYA,16,7,0,10,14,30
"6,10412E+15",RT 015 RW 02 DUSUN MEKAR JAYA,16,7,0,10,14,30
61041200020009,RT 006 RW 03 DUSUN TUNAS JAYA,13,3,0,11,17,30
"6,10412E+15",RT 006 RW 03 DUSUN TUNAS JAYA,13,3,0,11,17,30
61041200020010,RT 007 RW 03 DUSUN TUNAS JAYA,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN TUNAS JAYA,0,0,0,0,0,0
61041200020011,RT 008 RW 03 DUSUN TUNAS JAYA,10,1,0,15,17,27
"6,10412E+15",RT 008 RW 03 DUSUN TUNAS JAYA,10,1,0,15,17,27
61041200020012,RT 009 RW 03 DUSUN TUNAS JAYA,20,0,0,36,18,38
"6,10412E+15",RT 009 RW 03 DUSUN TUNAS JAYA,20,0,0,36,18,38
61041200020013,RT 010 RW 04 DUSUN TUNAS JAYA,14,14,0,3,34,48
"6,10412E+15",RT 010 RW 04 DUSUN TUNAS JAYA,14,14,0,3,34,48
61041200020014,RT 011 RW 04 DUSUN TUNAS JAYA,31,15,0,16,21,52
"6,10412E+15",RT 011 RW 04 DUSUN TUNAS JAYA,31,15,0,16,21,52
