PROGRES PENDATAAN - USAHA/PERUSAHAAN,,,,,,,,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.00 | Dicetak: 20 Jul 2026, 20.43",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Jumlah Prelist Usaha,JUMLAH USAHA BKU MENURUT STATUS KEBERADAAN USAHA,,,,,,,,,,Jumlah Usaha BKU,Persentase Usaha BKU
,,,Ditemukan,Persentase Ditemukan,Tutup,Persentase Tutup,Ganda,Persentase Ganda,Tidak Ditemukan,Persentase Tidak Ditemukan,Baru,Persentase Baru,,
-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15
"6,10411E+15",RT 005 RW 02 DUSUN SUBUR,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100110007,RT 006 RW 02 DUSUN SUBUR,9,0,0,0,0,0,0,8,"88,89",6,"66,67",6,"66,67"
"6,10411E+15",RT 006 RW 02 DUSUN SUBUR,9,0,0,0,0,0,0,8,"88,89",6,"66,67",6,"66,67"
61041100110008,RT 011 RW 02 DUSUN SUBUR,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 011 RW 02 DUSUN SUBUR,1,0,0,0,0,0,0,0,0,0,0,0,0
61041100110009,RT 007 RW 03 DUSUN SUTRA,1,0,0,0,0,0,0,1,100,1,100,1,100
"6,10411E+15",RT 007 RW 03 DUSUN SUTRA,1,0,0,0,0,0,0,1,100,1,100,1,100
61041100110010,RT 008 RW 03 DUSUN SUTRA,3,0,0,0,0,0,0,1,"33,33",2,"66,67",2,"66,67"
"6,10411E+15",RT 008 RW 03 DUSUN SUTRA,3,0,0,0,0,0,0,1,"33,33",2,"66,67",2,"66,67"
61041100110011,RT 009 RW 03 DUSUN SUTRA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 009 RW 03 DUSUN SUTRA,1,0,0,0,0,0,0,0,0,0,0,0,0
61041100110012,RT 010 RW 03 DUSUN SUTRA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 010 RW 03 DUSUN SUTRA,1,0,0,0,0,0,0,0,0,0,0,0,0
6104110012,SUNGAI DURI II,144,15,"10,42",0,0,0,0,36,25,9,"6,25",24,"16,67"
61041100120001,RT 001 RW 01 DUSUN KARYA,2,0,0,0,0,0,0,0,0,2,100,2,100
"6,10411E+15",RT 001 RW 01 DUSUN KARYA,2,0,0,0,0,0,0,0,0,2,100,2,100
61041100120002,RT 002 RW 01 DUSUN KARYA,12,6,50,0,0,0,0,5,"41,67",3,25,9,75
"6,10411E+15",RT 002 RW 01 DUSUN KARYA,12,6,50,0,0,0,0,5,"41,67",3,25,9,75
61041100120003,RT 003 RW 01 DUSUN KARYA,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10411E+15",RT 003 RW 01 DUSUN KARYA,1,0,0,0,0,0,0,1,100,0,0,0,0
61041100120004,RT 004 RW 01 DUSUN KARYA,5,3,60,0,0,0,0,0,0,1,20,4,80
"6,10411E+15",RT 004 RW 01 DUSUN KARYA,5,3,60,0,0,0,0,0,0,1,20,4,80
61041100120005,RT 005 RW 01 DUSUN KARYA,9,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 005 RW 01 DUSUN KARYA,9,0,0,0,0,0,0,0,0,0,0,0,0
61041100120006,RT 006 RW 02 DUSUN TARUNA,10,5,50,0,0,0,0,5,50,0,0,5,50
"6,10411E+15",RT 006 RW 02 DUSUN TARUNA,10,5,50,0,0,0,0,5,50,0,0,5,50
61041100120007,RT 007 RW 02 DUSUN TARUNA,3,0,0,0,0,0,0,3,100,1,"33,33",1,"33,33"
"6,10411E+15",RT 007 RW 02 DUSUN TARUNA,3,0,0,0,0,0,0,3,100,1,"33,33",1,"33,33"
61041100120008,RT 008 RW 02 DUSUN TARUNA,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 008 RW 02 DUSUN TARUNA,1,0,0,0,0,0,0,0,0,0,0,0,0
61041100120009,RT 009 RW 02 DUSUN TARUNA,94,1,"1,06",0,0,0,0,22,"23,4",2,"2,13",3,"3,19"
"6,10411E+15",RT 009 RW 02 DUSUN TARUNA,94,1,"1,06",0,0,0,0,22,"23,4",2,"2,13",3,"3,19"
61041100120010,RT 010 RW 03 DUSUN DAMAI,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 010 RW 03 DUSUN DAMAI,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100120011,RT 011 RW 03 DUSUN DAMAI,7,0,0,0,0,0,0,0,0,0,0,0,0
"6,10411E+15",RT 011 RW 03 DUSUN DAMAI,7,0,0,0,0,0,0,0,0,0,0,0,0
6104120,TOHO,"1,067",38,"3,56",3,"0,28",0,0,717,"67,2",38,"3,56",76,"7,12"
6104120002,SAMBORA,193,16,"8,29",0,0,0,0,147,"76,17",6,"3,11",22,"11,4"
61041200020001,RT 001 RW 01 DUSUN MEKAR JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN MEKAR JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200020002,RT 002 RW 01 DUSUN MEKAR JAYA,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN MEKAR JAYA,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200020003,RT 003 RW 01 DUSUN MEKAR JAYA,10,5,50,0,0,0,0,3,30,0,0,5,50
"6,10412E+15",RT 003 RW 01 DUSUN MEKAR JAYA,10,5,50,0,0,0,0,3,30,0,0,5,50
61041200020004,RT 013 RW 01 DUSUN MEKAR JAYA,5,0,0,0,0,0,0,2,40,0,0,0,0
"6,10412E+15",RT 013 RW 01 DUSUN MEKAR JAYA,5,0,0,0,0,0,0,2,40,0,0,0,0
61041200020005,RT 014 RW 01 DUSUN MEKAR JAYA,9,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 014 RW 01 DUSUN MEKAR JAYA,9,0,0,0,0,0,0,0,0,0,0,0,0
61041200020006,RT 004 RW 02 DUSUN MEKAR JAYA,14,0,0,0,0,0,0,9,"64,29",0,0,0,0
"6,10412E+15",RT 004 RW 02 DUSUN MEKAR JAYA,14,0,0,0,0,0,0,9,"64,29",0,0,0,0
61041200020007,RT 005 RW 02 DUSUN MEKAR JAYA,8,1,"12,5",0,0,0,0,6,75,1,"12,5",2,25
"6,10412E+15",RT 005 RW 02 DUSUN MEKAR JAYA,8,1,"12,5",0,0,0,0,6,75,1,"12,5",2,25
61041200020008,RT 015 RW 02 DUSUN MEKAR JAYA,5,1,20,0,0,0,0,3,60,0,0,1,20
"6,10412E+15",RT 015 RW 02 DUSUN MEKAR JAYA,5,1,20,0,0,0,0,3,60,0,0,1,20
61041200020009,RT 006 RW 03 DUSUN TUNAS JAYA,4,4,100,0,0,0,0,0,0,4,100,8,200
"6,10412E+15",RT 006 RW 03 DUSUN TUNAS JAYA,4,4,100,0,0,0,0,0,0,4,100,8,200
61041200020010,RT 007 RW 03 DUSUN TUNAS JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN TUNAS JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200020011,RT 008 RW 03 DUSUN TUNAS JAYA,114,0,0,0,0,0,0,110,"96,49",0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN TUNAS JAYA,114,0,0,0,0,0,0,110,"96,49",0,0,0,0
61041200020012,RT 009 RW 03 DUSUN TUNAS JAYA,4,0,0,0,0,0,0,4,100,1,25,1,25
"6,10412E+15",RT 009 RW 03 DUSUN TUNAS JAYA,4,0,0,0,0,0,0,4,100,1,25,1,25
61041200020013,RT 010 RW 04 DUSUN TUNAS JAYA,9,5,"55,56",0,0,0,0,3,"33,33",0,0,5,"55,56"
"6,10412E+15",RT 010 RW 04 DUSUN TUNAS JAYA,9,5,"55,56",0,0,0,0,3,"33,33",0,0,5,"55,56"
61041200020014,RT 011 RW 04 DUSUN TUNAS JAYA,5,0,0,0,0,0,0,4,80,0,0,0,0
"6,10412E+15",RT 011 RW 04 DUSUN TUNAS JAYA,5,0,0,0,0,0,0,4,80,0,0,0,0
61041200020015,RT 012 RW 04 DUSUN TUNAS JAYA,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10412E+15",RT 012 RW 04 DUSUN TUNAS JAYA,2,0,0,0,0,0,0,2,100,0,0,0,0
61041200022001,HUTAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",HUTAN,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200022002,HUTAN,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10412E+15",HUTAN,1,0,0,0,0,0,0,1,100,0,0,0,0
6104120003,BENUANG,55,2,"3,64",0,0,0,0,43,"78,18",3,"5,45",5,"9,09"
61041200030001,RT 001 RW 01 DUSUN BENUANG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN BENUANG,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200030002,RT 002 RW 01 DUSUN BENUANG,4,2,50,0,0,0,0,2,50,1,25,3,75
"6,10412E+15",RT 002 RW 01 DUSUN BENUANG,4,2,50,0,0,0,0,2,50,1,25,3,75
61041200030003,RT 003 RW 01 DUSUN BENUANG,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 003 RW 01 DUSUN BENUANG,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200030004,RT 004 RW 02 DUSUN BENUANG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 004 RW 02 DUSUN BENUANG,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200030005,RT 005 RW 02 DUSUN BENUANG,49,0,0,0,0,0,0,40,"81,63",0,0,0,0
"6,10412E+15",RT 005 RW 02 DUSUN BENUANG,49,0,0,0,0,0,0,40,"81,63",0,0,0,0
61041200030006,RT 006 RW 02 DUSUN BENUANG,0,0,0,0,0,0,0,0,0,2,0,2,0
"6,10412E+15",RT 006 RW 02 DUSUN BENUANG,0,0,0,0,0,0,0,0,0,2,0,2,0
61041200030007,RT 007 RW 03 DUSUN BOBOR,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN BOBOR,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200030008,RT 008 RW 03 DUSUN BOBOR,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN BOBOR,1,0,0,0,0,0,0,1,100,0,0,0,0
61041200030009,RT 009 RW 03 DUSUN BOBOR,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN BOBOR,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200032001,NON SLS BENUANG (HUTAN),0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",NON SLS BENUANG (HUTAN),0,0,0,0,0,0,0,0,0,0,0,0,0
6104120004,PAK UTAN,109,2,"1,83",0,0,0,0,91,"83,49",3,"2,75",5,"4,59"
61041200040001,RT 001 RW 01 DUSUN 001 PAK UTAN,88,1,"1,14",0,0,0,0,87,"98,86",0,0,1,"1,14"
"6,10412E+15",RT 001 RW 01 DUSUN 001 PAK UTAN,88,1,"1,14",0,0,0,0,87,"98,86",0,0,1,"1,14"
61041200040002,RT 002 RW 01 DUSUN 001 PAK UTAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN 001 PAK UTAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200040003,RT 003 RW 01 DUSUN 001 PAK UTAN,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 003 RW 01 DUSUN 001 PAK UTAN,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200040004,RT 004 RW 02 DUSUN 001 PAK UTAN,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 004 RW 02 DUSUN 001 PAK UTAN,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200040005,RT 005 RW 02 DUSUN 002 BAYUNG,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 005 RW 02 DUSUN 002 BAYUNG,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200040006,RT 006 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200040007,RT 007 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN 002 BAYUNG,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200040008,RT 008 RW 03 DUSUN 003 SIBO HILIR,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN 003 SIBO HILIR,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200040009,RT 009 RW 03 DUSUN 003 SIBO HILIR,5,1,20,0,0,0,0,3,60,3,60,4,80
"6,10412E+15",RT 009 RW 03 DUSUN 003 SIBO HILIR,5,1,20,0,0,0,0,3,60,3,60,4,80
61041200040010,RT 013 RW 03 DUSUN 003 SIBO HILIR,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 013 RW 03 DUSUN 003 SIBO HILIR,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200040011,RT 010 RW 04 DUSUN 004 SIBU HULU,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 010 RW 04 DUSUN 004 SIBU HULU,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200040012,RT 011 RW 04 DUSUN 004 SIBO HULU,6,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 011 RW 04 DUSUN 004 SIBO HULU,6,0,0,0,0,0,0,0,0,0,0,0,0
61041200040013,RT 012 RW 04 DUSUN 004 SIBO HULU,4,0,0,0,0,0,0,1,25,0,0,0,0
"6,10412E+15",RT 012 RW 04 DUSUN 004 SIBO HULU,4,0,0,0,0,0,0,1,25,0,0,0,0
6104120005,SEPANG,185,2,"1,08",0,0,0,0,113,"61,08",9,"4,86",11,"5,95"
61041200050001,RT 001 RW 01 DUSUN SEPANG,11,0,0,0,0,0,0,6,"54,55",0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN SEPANG,11,0,0,0,0,0,0,6,"54,55",0,0,0,0
61041200050002,RT 002 RW 01 DUSUN SEPANG,155,0,0,0,0,0,0,104,"67,1",0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN SEPANG,155,0,0,0,0,0,0,104,"67,1",0,0,0,0
61041200050003,RT 003 RW 01 DUSUN SEPANG,3,0,0,0,0,0,0,1,"33,33",0,0,0,0
"6,10412E+15",RT 003 RW 01 DUSUN SEPANG,3,0,0,0,0,0,0,1,"33,33",0,0,0,0
61041200050004,RT 004 RW 02 DUSUN SEPANG,3,1,"33,33",0,0,0,0,1,"33,33",4,"133,33",5,"166,67"
"6,10412E+15",RT 004 RW 02 DUSUN SEPANG,3,1,"33,33",0,0,0,0,1,"33,33",4,"133,33",5,"166,67"
61041200050005,RT 005 RW 02 DUSUN SEPANG,2,1,50,0,0,0,0,1,50,0,0,1,50
"6,10412E+15",RT 005 RW 02 DUSUN SEPANG,2,1,50,0,0,0,0,1,50,0,0,1,50
61041200050006,RT 006 RW 02 DUSUN SEPANG,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 02 DUSUN SEPANG,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200050007,RT 007 RW 03 DUSUN SEPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN SEPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200050008,RT 008 RW 03 DUSUN SEPANG,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN SEPANG,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200050009,RT 013 RW 03 DUSUN SEPANG,0,0,0,0,0,0,0,0,0,2,0,2,0
"6,10412E+15",RT 013 RW 03 DUSUN SEPANG,0,0,0,0,0,0,0,0,0,2,0,2,0
61041200050010,RT 014 RW 03 DUSUN SEPANG,1,0,0,0,0,0,0,0,0,3,300,3,300
"6,10412E+15",RT 014 RW 03 DUSUN SEPANG,1,0,0,0,0,0,0,0,0,3,300,3,300
61041200050011,RT 009 RW 04 DUSUN KUMPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 04 DUSUN KUMPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200050012,RT 010 RW 04 DUSUN KUMPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 010 RW 04 DUSUN KUMPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200050013,RT 011 RW 04 DUSUN KUMPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 011 RW 04 DUSUN KUMPANG,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200050014,RT 012 RW 04 DUSUN KUMPANG,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 012 RW 04 DUSUN KUMPANG,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200052001,NONSLS SEPANG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",NONSLS SEPANG,0,0,0,0,0,0,0,0,0,0,0,0,0
6104120006,PAK LAHENG,189,8,"4,23",3,"1,59",0,0,80,"42,33",2,"1,06",10,"5,29"
61041200060001,RT 001 RW 01 DUSUN PAK ONA,130,0,0,0,0,0,0,55,"42,31",0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN PAK ONA,130,0,0,0,0,0,0,55,"42,31",0,0,0,0
61041200060002,RT 002 RW 01 DUSUN PAK ONA,2,0,0,0,0,0,0,1,50,0,0,0,0
"6,10412E+15",RT 002 RW 01 DUSUN PAK ONA,2,0,0,0,0,0,0,1,50,0,0,0,0
61041200060003,RT 003 RW 01 DUSUN PAK ONA,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10412E+15",RT 003 RW 01 DUSUN PAK ONA,2,0,0,0,0,0,0,2,100,0,0,0,0
61041200060004,RT 004 RW 02 DUSUN PAK LAHENG,26,3,"11,54",3,"11,54",0,0,15,"57,69",1,"3,85",4,"15,38"
"6,10412E+15",RT 004 RW 02 DUSUN PAK LAHENG,26,3,"11,54",3,"11,54",0,0,15,"57,69",1,"3,85",4,"15,38"
61041200060005,RT 005 RW 02 DUSUN PAK LAHENG,5,0,0,0,0,0,0,5,100,0,0,0,0
"6,10412E+15",RT 005 RW 02 DUSUN PAK LAHENG,5,0,0,0,0,0,0,5,100,0,0,0,0
61041200060006,RT 006 RW 02 DUSUN PAK LAHENG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 02 DUSUN PAK LAHENG,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200060007,RT 009 RW 02 DUSUN PAK LAHENG,11,5,"45,45",0,0,0,0,2,"18,18",1,"9,09",6,"54,55"
"6,10412E+15",RT 009 RW 02 DUSUN PAK LAHENG,11,5,"45,45",0,0,0,0,2,"18,18",1,"9,09",6,"54,55"
61041200060008,RT 007 RW 03 DUSUN SEKEK,10,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 03 DUSUN SEKEK,10,0,0,0,0,0,0,0,0,0,0,0,0
61041200060009,RT 008 RW 03 DUSUN SEKEK,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 03 DUSUN SEKEK,2,0,0,0,0,0,0,0,0,0,0,0,0
61041200062001,HUTAN PAK LAHENG,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",HUTAN PAK LAHENG,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200062002,HUTAN DI BS 007P,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 007P,1,0,0,0,0,0,0,0,0,0,0,0,0
6104120007,TERAP,136,4,"2,94",0,0,0,0,114,"83,82",5,"3,68",9,"6,62"
61041200070001,RT 001 RW 01 DUSUN TERAP,104,0,0,0,0,0,0,103,"99,04",4,"3,85",4,"3,85"
"6,10412E+15",RT 001 RW 01 DUSUN TERAP,104,0,0,0,0,0,0,103,"99,04",4,"3,85",4,"3,85"
61041200070002,RT 002 RW 01 DUSUN TERAP,2,1,50,0,0,0,0,0,0,0,0,1,50
"6,10412E+15",RT 002 RW 01 DUSUN TERAP,2,1,50,0,0,0,0,0,0,0,0,1,50
61041200070003,RT 011 RW 01 DUSUN TERAP,9,0,0,0,0,0,0,3,"33,33",0,0,0,0
"6,10412E+15",RT 011 RW 01 DUSUN TERAP,9,0,0,0,0,0,0,3,"33,33",0,0,0,0
61041200070004,RT 003 RW 02 DUSUN TERAP,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 003 RW 02 DUSUN TERAP,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200070005,RT 004 RW 02 DUSUN TERAP,7,2,"28,57",0,0,0,0,3,"42,86",0,0,2,"28,57"
"6,10412E+15",RT 004 RW 02 DUSUN TERAP,7,2,"28,57",0,0,0,0,3,"42,86",0,0,2,"28,57"
61041200070006,RT 012 RW 02 DUSUN TERAP,3,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 012 RW 02 DUSUN TERAP,3,0,0,0,0,0,0,0,0,0,0,0,0
61041200070007,RT 005 RW 03 DUSUN BALAH,3,0,0,0,0,0,0,3,100,1,"33,33",1,"33,33"
"6,10412E+15",RT 005 RW 03 DUSUN BALAH,3,0,0,0,0,0,0,3,100,1,"33,33",1,"33,33"
61041200070008,RT 006 RW 03 DUSUN BALAH,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 006 RW 03 DUSUN BALAH,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200070009,RT 009 RW 03 DUSUN BALAH,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN BALAH,1,0,0,0,0,0,0,1,100,0,0,0,0
61041200070010,RT 010 RW 03 DUSUN BALAH,2,1,50,0,0,0,0,0,0,0,0,1,50
"6,10412E+15",RT 010 RW 03 DUSUN BALAH,2,1,50,0,0,0,0,0,0,0,0,1,50
61041200070011,RT 007 RW 04 DUSUN BALAH,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 007 RW 04 DUSUN BALAH,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200070012,RT 008 RW 04 DUSUN BALAH,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 008 RW 04 DUSUN BALAH,1,0,0,0,0,0,0,0,0,0,0,0,0
61041200072001,NON SLS TERAP (HUTAN),1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10412E+15",NON SLS TERAP (HUTAN),1,0,0,0,0,0,0,1,100,0,0,0,0
6104120008,KECURIT,86,3,"3,49",0,0,0,0,56,"65,12",2,"2,33",5,"5,81"
61041200080001,RT 001 DUSUN PINANG,9,0,0,0,0,0,0,6,"66,67",1,"11,11",1,"11,11"
"6,10412E+15",RT 001 DUSUN PINANG,9,0,0,0,0,0,0,6,"66,67",1,"11,11",1,"11,11"
61041200080002,RT 002 DUSUN PINANG,64,0,0,0,0,0,0,42,"65,63",0,0,0,0
"6,10412E+15",RT 002 DUSUN PINANG,64,0,0,0,0,0,0,42,"65,63",0,0,0,0
61041200080003,RT 003 DUSUN PINANG,2,2,100,0,0,0,0,0,0,1,50,3,150
"6,10412E+15",RT 003 DUSUN PINANG,2,2,100,0,0,0,0,0,0,1,50,3,150
61041200080004,RT 004 DUSUN PINANG,6,1,"16,67",0,0,0,0,4,"66,67",0,0,1,"16,67"
"6,10412E+15",RT 004 DUSUN PINANG,6,1,"16,67",0,0,0,0,4,"66,67",0,0,1,"16,67"
61041200080005,RT 005 DUSUN DANDANG,2,0,0,0,0,0,0,1,50,0,0,0,0
"6,10412E+15",RT 005 DUSUN DANDANG,2,0,0,0,0,0,0,1,50,0,0,0,0
61041200080006,RT 006 DUSUN DANDANG,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10412E+15",RT 006 DUSUN DANDANG,2,0,0,0,0,0,0,2,100,0,0,0,0
61041200082001,HUTAN,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10412E+15",HUTAN,1,0,0,0,0,0,0,1,100,0,0,0,0
61041200082002,HUTAN DI BS 005P,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 005P,0,0,0,0,0,0,0,0,0,0,0,0,0
61041200082003,HUTAN DI BS 002P,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",HUTAN DI BS 002P,0,0,0,0,0,0,0,0,0,0,0,0,0
6104120009,TOHO ILIR,114,1,"0,88",0,0,0,0,73,"64,04",8,"7,02",9,"7,89"
61041200090001,RT 001 RW 01 DUSUN TOHO ILIR,2,0,0,0,0,0,0,1,50,0,0,0,0
"6,10412E+15",RT 001 RW 01 DUSUN TOHO ILIR,2,0,0,0,0,0,0,1,50,0,0,0,0
61041200090002,RT 002 RW 01 DUSUN TOHO ILIR,0,0,0,0,0,0,0,0,0,2,0,2,0
"6,10412E+15",RT 002 RW 01 DUSUN TOHO ILIR,0,0,0,0,0,0,0,0,0,2,0,2,0
61041200090003,RT 003 RW 01 DUSUN TOHO ILIR,0,0,0,0,0,0,0,0,0,3,0,3,0
"6,10412E+15",RT 003 RW 01 DUSUN TOHO ILIR,0,0,0,0,0,0,0,0,0,3,0,3,0
61041200090004,RT 004 RW 01 DUSUN TOHO ILIR,2,0,0,0,0,0,0,1,50,3,150,3,150
"6,10412E+15",RT 004 RW 01 DUSUN TOHO ILIR,2,0,0,0,0,0,0,1,50,3,150,3,150
61041200090005,RT 005 RW 01 DUSUN TOHO ILIR,2,1,50,0,0,0,0,1,50,0,0,1,50
"6,10412E+15",RT 005 RW 01 DUSUN TOHO ILIR,2,1,50,0,0,0,0,1,50,0,0,1,50
61041200090006,RT 006 RW 01 DUSUN TOHO ILIR,5,0,0,0,0,0,0,3,60,0,0,0,0
"6,10412E+15",RT 006 RW 01 DUSUN TOHO ILIR,5,0,0,0,0,0,0,3,60,0,0,0,0
61041200090007,RT 007 RW 02 DUSUN KUALA TOHO,92,0,0,0,0,0,0,64,"69,57",0,0,0,0
"6,10412E+15",RT 007 RW 02 DUSUN KUALA TOHO,92,0,0,0,0,0,0,64,"69,57",0,0,0,0
61041200090008,RT 008 RW 02 DUSUN KUALA TOHO,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
"6,10412E+15",RT 008 RW 02 DUSUN KUALA TOHO,3,0,0,0,0,0,0,2,"66,67",0,0,0,0
61041200090009,RT 009 RW 03 DUSUN BONSORAN,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 009 RW 03 DUSUN BONSORAN,4,0,0,0,0,0,0,0,0,0,0,0,0
61041200090010,RT 010 RW 03 DUSUN BONSORAN,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10412E+15",RT 010 RW 03 DUSUN BONSORAN,2,0,0,0,0,0,0,0,0,0,0,0,0
