PROGRES PEMUTAKHIRAN KELUARGA - KELUARGA,,,,,,,,,,,,,,,, 
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.16 | Dicetak: 20 Jul 2026, 20.23",,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,, 
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Prelist Awal,Ditemukan,Persentase Ditemukan,Keluarga Baru,Meninggal,Persentase Meninggal,Tidak Eligible,Persentase Tidak Eligible,Tidak Dapat Ditemui Sampai Akhir Pendataan,Persentase Tidak Dapat Ditemui Sampai Akhir Pendataan,Tidak Ditemukan,Persentase Tidak Ditemukan,Keluarga Khusus,Total Hasil Pendataan ((4) + (5)),Persentase Total Hasil Pendataan ((4) + (5)) 
6104101007001200,RT 008 RW 04 DUSUN BEMBAN,50,42,84,5,0,0,0,0,0,0,7,14,0,47,94
61041010070013,RT 015 RW 04 DUSUN BEMBAN,38,13,"34,21",1,1,"2,63",0,0,0,0,5,"13,16",0,14,"36,84"
6104101007001300,RT 015 RW 04 DUSUN BEMBAN,38,13,"34,21",1,1,"2,63",0,0,0,0,5,"13,16",0,14,"36,84"
61041010070014,RT 009 RW 05 DUSUN TEKAM,27,20,"74,07",2,0,0,0,0,0,0,7,"25,93",0,22,"81,48"
6104101007001400,RT 009 RW 05 DUSUN TEKAM,27,20,"74,07",2,0,0,0,0,0,0,7,"25,93",0,22,"81,48"
61041010070015,RT 010 RW 05 DUSUN TEKAM,33,23,"69,7",0,0,0,0,0,0,0,6,"18,18",0,23,"69,7"
6104101007001500,RT 010 RW 05 DUSUN TEKAM,33,23,"69,7",0,0,0,0,0,0,0,6,"18,18",0,23,"69,7"
61041010070016,RT 011 RW 06 DUSUN TEKAM,18,8,"44,44",0,3,"16,67",0,0,0,0,5,"27,78",0,8,"44,44"
6104101007001600,RT 011 RW 06 DUSUN TEKAM,18,8,"44,44",0,3,"16,67",0,0,0,0,5,"27,78",0,8,"44,44"
61041010070017,RT 012 RW 06 DUSUN TEKAM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101007001700,RT 012 RW 06 DUSUN TEKAM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010070018,RT 013 RW 06 DUSUN TEKAM,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101007001800,RT 013 RW 06 DUSUN TEKAM,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010072001,HUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101007200100,HUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008,PARIT BANJAR,"1,157",397,"34,31",49,11,"0,95",1,"0,09",0,0,164,"14,17",0,446,"38,55"
61041010080001,RT 001 RW 01 DUSUN PARIT BANJAR LAUT,45,17,"37,78",4,0,0,0,0,0,0,2,"4,44",0,21,"46,67"
6104101008000100,RT 001 RW 01 DUSUN PARIT BANJAR LAUT,45,17,"37,78",4,0,0,0,0,0,0,2,"4,44",0,21,"46,67"
61041010080002,RT 002 RW 01 DUSUN PARIT BANJAR LAUT,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008000200,RT 002 RW 01 DUSUN PARIT BANJAR LAUT,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080003,RT 003 RW 02 DUSUN PARIT BANJAR LAUT,45,29,"64,44",3,1,"2,22",1,"2,22",0,0,12,"26,67",0,32,"71,11"
6104101008000300,RT 003 RW 02 DUSUN PARIT BANJAR LAUT,45,29,"64,44",3,1,"2,22",1,"2,22",0,0,12,"26,67",0,32,"71,11"
61041010080004,RT 004 RW 02 DUSUN PARIT BANJAR LAUT,58,39,"67,24",6,1,"1,72",0,0,0,0,18,"31,03",0,45,"77,59"
6104101008000400,RT 004 RW 02 DUSUN PARIT BANJAR LAUT,58,39,"67,24",6,1,"1,72",0,0,0,0,18,"31,03",0,45,"77,59"
61041010080005,RT 005 RW 03 DUSUN PARIT BANJAR LAUT,74,46,"62,16",4,0,0,0,0,0,0,6,"8,11",0,50,"67,57"
6104101008000500,RT 005 RW 03 DUSUN PARIT BANJAR LAUT,74,46,"62,16",4,0,0,0,0,0,0,6,"8,11",0,50,"67,57"
61041010080006,RT 006 RW 03 DUSUN PARIT BANJAR LAUT,46,32,"69,57",7,1,"2,17",0,0,0,0,12,"26,09",0,39,"84,78"
6104101008000600,RT 006 RW 03 DUSUN PARIT BANJAR LAUT,46,32,"69,57",7,1,"2,17",0,0,0,0,12,"26,09",0,39,"84,78"
61041010080007,RT 007 RW 04 DUSUN PARIT BANJAR LAUT,48,38,"79,17",4,5,"10,42",0,0,0,0,5,"10,42",0,42,"87,5"
6104101008000700,RT 007 RW 04 DUSUN PARIT BANJAR LAUT,48,38,"79,17",4,5,"10,42",0,0,0,0,5,"10,42",0,42,"87,5"
61041010080008,RT 008 RW 05 DUSUN PARIT BANJAR TENGAH,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008000800,RT 008 RW 05 DUSUN PARIT BANJAR TENGAH,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080009,RT 009 RW 05 DUSUN PARIT BANJAR TENGAH,77,13,"16,88",2,1,"1,3",0,0,0,0,4,"5,19",0,15,"19,48"
6104101008000900,RT 009 RW 05 DUSUN PARIT BANJAR TENGAH,77,13,"16,88",2,1,"1,3",0,0,0,0,4,"5,19",0,15,"19,48"
61041010080010,RT 010 RW 06 DUSUN PARIT BANJAR TENGAH,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008001000,RT 010 RW 06 DUSUN PARIT BANJAR TENGAH,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080011,RT 011 RW 06 DUSUN PARIT BANJAR TENGAH,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008001100,RT 011 RW 06 DUSUN PARIT BANJAR TENGAH,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080012,RT 012 RW 06 DUSUN PARIT BANJAR TENGAH,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008001200,RT 012 RW 06 DUSUN PARIT BANJAR TENGAH,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080013,RT 013 RW 07 DUSUN PARIT BANJAR DARAT,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008001300,RT 013 RW 07 DUSUN PARIT BANJAR DARAT,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080014,RT 014 RW 07 DUSUN PARIT BANJAR DARAT,47,26,"55,32",8,0,0,0,0,0,0,2,"4,26",0,34,"72,34"
6104101008001400,RT 014 RW 07 DUSUN PARIT BANJAR DARAT,47,26,"55,32",8,0,0,0,0,0,0,2,"4,26",0,34,"72,34"
61041010080015,RT 015 RW 08 DUSUN PARIT BANJAR DARAT,97,44,"45,36",4,0,0,0,0,0,0,53,"54,64",0,48,"49,48"
6104101008001500,RT 015 RW 08 DUSUN PARIT BANJAR DARAT,97,44,"45,36",4,0,0,0,0,0,0,53,"54,64",0,48,"49,48"
61041010080016,RT 016 RW 08 DUSUN PARIT BANJAR DARAT,69,49,"71,01",2,0,0,0,0,0,0,20,"28,99",0,51,"73,91"
6104101008001600,RT 016 RW 08 DUSUN PARIT BANJAR DARAT,69,49,"71,01",2,0,0,0,0,0,0,20,"28,99",0,51,"73,91"
61041010080017,RT 017 RW 08 DUSUN PARIT BANJAR DARAT,96,64,"66,67",5,2,"2,08",0,0,0,0,30,"31,25",0,69,"71,88"
6104101008001700,RT 017 RW 08 DUSUN PARIT BANJAR DARAT,96,64,"66,67",5,2,"2,08",0,0,0,0,30,"31,25",0,69,"71,88"
61041010080018,RT 018 RW 09 DUSUN AMPULOR,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008001800,RT 018 RW 09 DUSUN AMPULOR,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080019,RT 019 RW 09 DUSUN AMPULOR,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008001900,RT 019 RW 09 DUSUN AMPULOR,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010080020,RT 020 RW 09 DUSUN AMPULOR,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101008002000,RT 020 RW 09 DUSUN AMPULOR,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110,SUNGAI KUNYIT,"9,035","2,719","30,09",458,141,"1,56",4,"0,04",0,0,"1,079","11,94",0,"3,177","35,16"
6104110001,SEMUDUN,848,241,"28,42",9,22,"2,59",2,"0,24",0,0,180,"21,23",0,250,"29,48"
61041100010001,RT 001 RW 01 DUSUN INDAH,30,19,"63,33",0,1,"3,33",0,0,0,0,10,"33,33",0,19,"63,33"
6104110001000100,RT 001 RW 01 DUSUN INDAH,30,19,"63,33",0,1,"3,33",0,0,0,0,10,"33,33",0,19,"63,33"
61041100010002,RT 002 RW 01 DUSUN INDAH,25,17,68,0,0,0,0,0,0,0,8,32,0,17,68
6104110001000200,RT 002 RW 01 DUSUN INDAH,25,17,68,0,0,0,0,0,0,0,8,32,0,17,68
61041100010003,RT 003 RW 02 DUSUN INDAH,51,12,"23,53",0,1,"1,96",0,0,0,0,14,"27,45",0,12,"23,53"
6104110001000300,RT 003 RW 02 DUSUN INDAH,51,12,"23,53",0,1,"1,96",0,0,0,0,14,"27,45",0,12,"23,53"
61041100010004,RT 004 RW 02 DUSUN INDAH,74,3,"4,05",0,2,"2,7",0,0,0,0,4,"5,41",0,3,"4,05"
6104110001000400,RT 004 RW 02 DUSUN INDAH,74,3,"4,05",0,2,"2,7",0,0,0,0,4,"5,41",0,3,"4,05"
61041100010005,RT 005 RW 03 DUSUN PERMAI,71,36,"50,7",6,0,0,1,"1,41",0,0,15,"21,13",0,42,"59,15"
6104110001000500,RT 005 RW 03 DUSUN PERMAI,71,36,"50,7",6,0,0,1,"1,41",0,0,15,"21,13",0,42,"59,15"
61041100010006,RT 006 RW 03 DUSUN PERMAI,52,24,"46,15",1,0,0,0,0,0,0,18,"34,62",0,25,"48,08"
6104110001000600,RT 006 RW 03 DUSUN PERMAI,52,24,"46,15",1,0,0,0,0,0,0,18,"34,62",0,25,"48,08"
61041100010007,RT 007 RW 04 DUSUN PERMAI,93,0,0,0,4,"4,3",0,0,0,0,15,"16,13",0,0,0
6104110001000700,RT 007 RW 04 DUSUN PERMAI,93,0,0,0,4,"4,3",0,0,0,0,15,"16,13",0,0,0
61041100010008,RT 008 RW 04 DUSUN PERMAI,52,27,"51,92",0,3,"5,77",0,0,0,0,21,"40,38",0,27,"51,92"
6104110001000800,RT 008 RW 04 DUSUN PERMAI,52,27,"51,92",0,3,"5,77",0,0,0,0,21,"40,38",0,27,"51,92"
61041100010009,RT 009 RW 05 DUSUN SEJAHTERA,82,4,"4,88",0,0,0,0,0,0,0,14,"17,07",0,4,"4,88"
6104110001000900,RT 009 RW 05 DUSUN SEJAHTERA,82,4,"4,88",0,0,0,0,0,0,0,14,"17,07",0,4,"4,88"
61041100010010,RT 010 RW 05 DUSUN SEJAHTERA,35,25,"71,43",1,1,"2,86",1,"2,86",0,0,7,20,0,26,"74,29"
6104110001001000,RT 010 RW 05 DUSUN SEJAHTERA,35,25,"71,43",1,1,"2,86",1,"2,86",0,0,7,20,0,26,"74,29"
61041100010011,RT 011 RW 06 DUSUN SEJAHTERA,87,60,"68,97",1,3,"3,45",0,0,0,0,23,"26,44",0,61,"70,11"
6104110001001100,RT 011 RW 06 DUSUN SEJAHTERA,87,60,"68,97",1,3,"3,45",0,0,0,0,23,"26,44",0,61,"70,11"
61041100010012,RT 012 RW 06 DUSUN SEJAHTERA,45,0,0,0,0,0,0,0,0,0,8,"17,78",0,0,0
6104110001001200,RT 012 RW 06 DUSUN SEJAHTERA,45,0,0,0,0,0,0,0,0,0,8,"17,78",0,0,0
61041100010013,RT 013 RW 07 DUSUN LESTARI,31,10,"32,26",0,1,"3,23",0,0,0,0,8,"25,81",0,10,"32,26"
6104110001001300,RT 013 RW 07 DUSUN LESTARI,31,10,"32,26",0,1,"3,23",0,0,0,0,8,"25,81",0,10,"32,26"
61041100010014,RT 014 RW 07 DUSUN LESTARI,60,0,0,0,3,5,0,0,0,0,6,10,0,0,0
6104110001001400,RT 014 RW 07 DUSUN LESTARI,60,0,0,0,3,5,0,0,0,0,6,10,0,0,0
61041100010015,RT 015 RW 08 DUSUN LESTARI,31,0,0,0,2,"6,45",0,0,0,0,1,"3,23",0,0,0
6104110001001500,RT 015 RW 08 DUSUN LESTARI,31,0,0,0,2,"6,45",0,0,0,0,1,"3,23",0,0,0
61041100010016,RT 016 RW 08 DUSUN LESTARI,29,4,"13,79",0,1,"3,45",0,0,0,0,8,"27,59",0,4,"13,79"
6104110001001600,RT 016 RW 08 DUSUN LESTARI,29,4,"13,79",0,1,"3,45",0,0,0,0,8,"27,59",0,4,"13,79"
6104110002,SEMPARONG PARIT RADEN,619,267,"43,13",11,6,"0,97",0,0,0,0,90,"14,54",0,278,"44,91"
61041100020001,RT 001 RW 01 DUSUN TAUFIK,76,50,"65,79",4,1,"1,32",0,0,0,0,20,"26,32",0,54,"71,05"
6104110002000100,RT 001 RW 01 DUSUN TAUFIK,76,50,"65,79",4,1,"1,32",0,0,0,0,20,"26,32",0,54,"71,05"
61041100020002,RT 002 RW 01 DUSUN TAUFIK,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110002000200,RT 002 RW 01 DUSUN TAUFIK,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100020003,RT 009 RW 01 DUSUN TAUFIK,54,34,"62,96",1,0,0,0,0,0,0,12,"22,22",0,35,"64,81"
6104110002000300,RT 009 RW 01 DUSUN TAUFIK,54,34,"62,96",1,0,0,0,0,0,0,12,"22,22",0,35,"64,81"
61041100020004,RT 003 RW 02 DUSUN HIDAYAH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110002000400,RT 003 RW 02 DUSUN HIDAYAH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100020005,RT 004 RW 02 DUSUN HIDAYAH,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110002000500,RT 004 RW 02 DUSUN HIDAYAH,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100020006,RT 005 RW 03 DUSUN PELANGKIRAN,59,32,"54,24",1,1,"1,69",0,0,0,0,13,"22,03",0,33,"55,93"
6104110002000600,RT 005 RW 03 DUSUN PELANGKIRAN,59,32,"54,24",1,1,"1,69",0,0,0,0,13,"22,03",0,33,"55,93"
61041100020007,RT 006 RW 03 DUSUN PELANGKIRAN,71,54,"76,06",0,4,"5,63",0,0,0,0,13,"18,31",0,54,"76,06"
6104110002000700,RT 006 RW 03 DUSUN PELANGKIRAN,71,54,"76,06",0,4,"5,63",0,0,0,0,13,"18,31",0,54,"76,06"
61041100020008,RT 007 RW 03 DUSUN PELANGKIRAN,78,60,"76,92",2,0,0,0,0,0,0,18,"23,08",0,62,"79,49"
6104110002000800,RT 007 RW 03 DUSUN PELANGKIRAN,78,60,"76,92",2,0,0,0,0,0,0,18,"23,08",0,62,"79,49"
61041100020009,RT 008 RW 03 DUSUN PELANGKIRAN,83,37,"44,58",3,0,0,0,0,0,0,14,"16,87",0,40,"48,19"
6104110002000900,RT 008 RW 03 DUSUN PELANGKIRAN,83,37,"44,58",3,0,0,0,0,0,0,14,"16,87",0,40,"48,19"
61041100022001,HUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110002200100,HUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110003,MENDALOK,582,104,"17,87",16,9,"1,55",0,0,0,0,28,"4,81",0,120,"20,62"
61041100030001,RT 001 RW 01 DUSUN MANDALA,91,37,"40,66",9,2,"2,2",0,0,0,0,3,"3,3",0,46,"50,55"
6104110003000100,RT 001 RW 01 DUSUN MANDALA,91,37,"40,66",9,2,"2,2",0,0,0,0,3,"3,3",0,46,"50,55"
61041100030002,RT 002 RW 01 DUSUN MANDALA,123,0,0,0,0,0,0,0,0,0,1,"0,81",0,0,0
6104110003000200,RT 002 RW 01 DUSUN MANDALA,123,0,0,0,0,0,0,0,0,0,1,"0,81",0,0,0
61041100030003,RT 003 RW 01 DUSUN MANDALA,77,17,"22,08",3,1,"1,3",0,0,0,0,2,"2,6",0,20,"25,97"
6104110003000300,RT 003 RW 01 DUSUN MANDALA,77,17,"22,08",3,1,"1,3",0,0,0,0,2,"2,6",0,20,"25,97"
61041100030004,RT 004 RW 01 DUSUN MANDALA,23,0,0,0,2,"8,7",0,0,0,0,5,"21,74",0,0,0
6104110003000400,RT 004 RW 01 DUSUN MANDALA,23,0,0,0,2,"8,7",0,0,0,0,5,"21,74",0,0,0
61041100030005,RT 005 RW 02 DUSUN DURIAN,39,0,0,0,1,"2,56",0,0,0,0,4,"10,26",0,0,0
6104110003000500,RT 005 RW 02 DUSUN DURIAN,39,0,0,0,1,"2,56",0,0,0,0,4,"10,26",0,0,0
61041100030006,RT 006 RW 02 DUSUN DURIAN,35,0,0,0,2,"5,71",0,0,0,0,2,"5,71",0,0,0
6104110003000600,RT 006 RW 02 DUSUN DURIAN,35,0,0,0,2,"5,71",0,0,0,0,2,"5,71",0,0,0
61041100030007,RT 007 RW 02 DUSUN DURIAN,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110003000700,RT 007 RW 02 DUSUN DURIAN,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100030008,RT 008 RW 02 DUSUN DURIAN,23,0,0,0,0,0,0,0,0,0,3,"13,04",0,0,0
6104110003000800,RT 008 RW 02 DUSUN DURIAN,23,0,0,0,0,0,0,0,0,0,3,"13,04",0,0,0
61041100030009,RT 009 RW 03 DUSUN TELAGA PUTIH,57,33,"57,89",2,1,"1,75",0,0,0,0,4,"7,02",0,35,"61,4"
6104110003000900,RT 009 RW 03 DUSUN TELAGA PUTIH,57,33,"57,89",2,1,"1,75",0,0,0,0,4,"7,02",0,35,"61,4"
61041100030010,RT 010 RW 03 DUSUN TELAGA PUTIH,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110003001000,RT 010 RW 03 DUSUN TELAGA PUTIH,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100030011,RT 011 RW 03 DUSUN TELAGA PUTIH,24,17,"70,83",2,0,0,0,0,0,0,4,"16,67",0,19,"79,17"
6104110003001100,RT 011 RW 03 DUSUN TELAGA PUTIH,24,17,"70,83",2,0,0,0,0,0,0,4,"16,67",0,19,"79,17"
6104110004,SUNGAI DUNGUN,688,262,"38,08",36,6,"0,87",0,0,0,0,55,"7,99",0,298,"43,31"
61041100040001,RT 001 RW 01 DUSUN BERINGIN,65,0,0,0,0,0,0,0,0,0,7,"10,77",0,0,0
6104110004000100,RT 001 RW 01 DUSUN BERINGIN,65,0,0,0,0,0,0,0,0,0,7,"10,77",0,0,0
61041100040002,RT 002 RW 02 DUSUN BERINGIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110004000200,RT 002 RW 02 DUSUN BERINGIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100040003,RT 003 RW 02 DUSUN DUTA,131,72,"54,96",5,1,"0,76",0,0,0,0,1,"0,76",0,77,"58,78"
6104110004000300,RT 003 RW 02 DUSUN DUTA,131,72,"54,96",5,1,"0,76",0,0,0,0,1,"0,76",0,77,"58,78"
61041100040004,RT 004 RW 02 DUSUN DUTA,112,65,"58,04",9,3,"2,68",0,0,0,0,5,"4,46",0,74,"66,07"
6104110004000400,RT 004 RW 02 DUSUN DUTA,112,65,"58,04",9,3,"2,68",0,0,0,0,5,"4,46",0,74,"66,07"
61041100040005,RT 005 RW 02 DUSUN DUTA,80,48,60,13,1,"1,25",0,0,0,0,14,"17,5",0,61,"76,25"
6104110004000500,RT 005 RW 02 DUSUN DUTA,80,48,60,13,1,"1,25",0,0,0,0,14,"17,5",0,61,"76,25"
61041100040006,RT 006 RW 03 DUSUN SATRYA,47,34,"72,34",4,0,0,0,0,0,0,12,"25,53",0,38,"80,85"
6104110004000600,RT 006 RW 03 DUSUN SATRYA,47,34,"72,34",4,0,0,0,0,0,0,12,"25,53",0,38,"80,85"
61041100040007,RT 007 RW 03 DUSUN SATRYA,68,0,0,0,0,0,0,0,0,0,1,"1,47",0,0,0
6104110004000700,RT 007 RW 03 DUSUN SATRYA,68,0,0,0,0,0,0,0,0,0,1,"1,47",0,0,0
61041100040008,RT 008 RW 03 DUSUN SATRYA,43,28,"65,12",4,1,"2,33",0,0,0,0,13,"30,23",0,32,"74,42"
6104110004000800,RT 008 RW 03 DUSUN SATRYA,43,28,"65,12",4,1,"2,33",0,0,0,0,13,"30,23",0,32,"74,42"
61041100040009,RT 009 RW 03 DUSUN SATRYA,57,15,"26,32",1,0,0,0,0,0,0,2,"3,51",0,16,"28,07"
6104110004000900,RT 009 RW 03 DUSUN SATRYA,57,15,"26,32",1,0,0,0,0,0,0,2,"3,51",0,16,"28,07"
6104110005,SUNGAI LIMAU,647,71,"10,97",41,4,"0,62",0,0,0,0,53,"8,19",0,112,"17,31"
61041100050001,RT 001 RW 01 DUSUN PEMBANGUNAN,81,0,0,0,0,0,0,0,0,0,1,"1,23",0,0,0
6104110005000100,RT 001 RW 01 DUSUN PEMBANGUNAN,81,0,0,0,0,0,0,0,0,0,1,"1,23",0,0,0
61041100050002,RT 002 RW 01 DUSUN PEMBANGUNAN,76,0,0,0,0,0,0,0,0,0,4,"5,26",0,0,0
6104110005000200,RT 002 RW 01 DUSUN PEMBANGUNAN,76,0,0,0,0,0,0,0,0,0,4,"5,26",0,0,0
61041100050003,RT 003 RW 01 DUSUN PEMBANGUNAN,62,38,"61,29",27,1,"1,61",0,0,0,0,20,"32,26",0,65,"104,84"
6104110005000300,RT 003 RW 01 DUSUN PEMBANGUNAN,62,38,"61,29",27,1,"1,61",0,0,0,0,20,"32,26",0,65,"104,84"
61041100050004,RT 004 RW 02 DUSUN TANI,78,22,"28,21",10,2,"2,56",0,0,0,0,14,"17,95",0,32,"41,03"
6104110005000400,RT 004 RW 02 DUSUN TANI,78,22,"28,21",10,2,"2,56",0,0,0,0,14,"17,95",0,32,"41,03"
61041100050005,RT 005 RW 02 DUSUN TANI,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110005000500,RT 005 RW 02 DUSUN TANI,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100050006,RT 009 RW 02 DUSUN TANI,65,11,"16,92",4,1,"1,54",0,0,0,0,2,"3,08",0,15,"23,08"
6104110005000600,RT 009 RW 02 DUSUN TANI,65,11,"16,92",4,1,"1,54",0,0,0,0,2,"3,08",0,15,"23,08"
61041100050007,RT 006 RW 03 DUSUN NELAYAN,74,0,0,0,0,0,0,0,0,0,1,"1,35",0,0,0
6104110005000700,RT 006 RW 03 DUSUN NELAYAN,74,0,0,0,0,0,0,0,0,0,1,"1,35",0,0,0
61041100050008,RT 007 RW 03 DUSUN NELAYAN,106,0,0,0,0,0,0,0,0,0,1,"0,94",0,0,0
6104110005000800,RT 007 RW 03 DUSUN NELAYAN,106,0,0,0,0,0,0,0,0,0,1,"0,94",0,0,0
61041100050009,RT 008 RW 03 DUSUN NELAYAN,49,0,0,0,0,0,0,0,0,0,10,"20,41",0,0,0
6104110005000900,RT 008 RW 03 DUSUN NELAYAN,49,0,0,0,0,0,0,0,0,0,10,"20,41",0,0,0
6104110006,SUNGAI KUNYIT LAUT,998,320,"32,06",91,38,"3,81",1,"0,1",0,0,115,"11,52",0,411,"41,18"
61041100060001,RT 001 RW 01 DUSUN SABAR,143,46,"32,17",13,6,"4,2",0,0,0,0,8,"5,59",0,59,"41,26"
6104110006000100,RT 001 RW 01 DUSUN SABAR,143,46,"32,17",13,6,"4,2",0,0,0,0,8,"5,59",0,59,"41,26"
61041100060002,RT 002 RW 01 DUSUN SABAR,65,4,"6,15",0,6,"9,23",0,0,0,0,17,"26,15",0,4,"6,15"
6104110006000200,RT 002 RW 01 DUSUN SABAR,65,4,"6,15",0,6,"9,23",0,0,0,0,17,"26,15",0,4,"6,15"
61041100060003,RT 007 RW 04 DUSUN SABAR,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006000300,RT 007 RW 04 DUSUN SABAR,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100060004,RT 008 RW 04 DUSUN SABAR,94,67,"71,28",37,2,"2,13",0,0,0,0,19,"20,21",0,104,"110,64"
6104110006000400,RT 008 RW 04 DUSUN SABAR,94,67,"71,28",37,2,"2,13",0,0,0,0,19,"20,21",0,104,"110,64"
61041100060005,RT 009 RW 04 DUSUN SABAR,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006000500,RT 009 RW 04 DUSUN SABAR,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100060006,RT 003 RW 02 DUSUN TENANG,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006000600,RT 003 RW 02 DUSUN TENANG,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100060007,RT 004 RW 02 DUSUN TENANG,88,61,"69,32",16,3,"3,41",0,0,0,0,17,"19,32",0,77,"87,5"
6104110006000700,RT 004 RW 02 DUSUN TENANG,88,61,"69,32",16,3,"3,41",0,0,0,0,17,"19,32",0,77,"87,5"
61041100060008,RT 005 RW 03 DUSUN TENANG,85,41,"48,24",7,6,"7,06",0,0,0,0,16,"18,82",0,48,"56,47"
6104110006000800,RT 005 RW 03 DUSUN TENANG,85,41,"48,24",7,6,"7,06",0,0,0,0,16,"18,82",0,48,"56,47"
61041100060009,RT 006 RW 03 DUSUN TENANG,56,0,0,0,4,"7,14",0,0,0,0,9,"16,07",0,0,0
6104110006000900,RT 006 RW 03 DUSUN TENANG,56,0,0,0,4,"7,14",0,0,0,0,9,"16,07",0,0,0
61041100060011,RT 011 RW 05 DUSUN MUFAKAT,65,0,0,0,4,"6,15",0,0,0,0,13,20,0,0,0
6104110006001100,RT 011 RW 05 DUSUN MUFAKAT,65,0,0,0,4,"6,15",0,0,0,0,13,20,0,0,0
61041100060012,RT 012 RW 06 DUSUN MUFAKAT,187,86,"45,99",15,6,"3,21",1,"0,53",0,0,10,"5,35",0,101,"54,01"
6104110006001200,RT 012 RW 06 DUSUN MUFAKAT,187,86,"45,99",15,6,"3,21",1,"0,53",0,0,10,"5,35",0,101,"54,01"
61041100060013,RT 013 RW 06 DUSUN MUFAKAT,65,15,"23,08",3,1,"1,54",0,0,0,0,6,"9,23",0,18,"27,69"
6104110006001300,RT 013 RW 06 DUSUN MUFAKAT,65,15,"23,08",3,1,"1,54",0,0,0,0,6,"9,23",0,18,"27,69"
61041100062001,PULAU TEMAJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006200100,PULAU TEMAJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100062002,PULAU DAMAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006200200,PULAU DAMAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100062003,PULAU SETINJAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006200300,PULAU SETINJAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041100065004,PELABUHAN KIJING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110006500400,PELABUHAN KIJING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104110007,SUNGAI KUNYIT DALAM,543,278,"51,2",15,15,"2,76",0,0,0,0,48,"8,84",0,293,"53,96"
